#Customer_id, First_name,Last_name,Relationship_no.,Card_type,Max_credit_limit,Total_Spent,Cash_withdrawn,Cleared_amount,Last_date
CT35591,Huto,Barry,R_8406,American Express,800,173,25,161,31-08-2019
CT35591,Huto,Barry,R_8406,American Express,800,282,47,282,30-09-2019
CT35591,Huto,Barry,R_8406,American Express,800,394,66,394,31-10-2019
CT35591,Huto,Barry,R_8406,American Express,800,281,45,281,30-11-2019
CT35591,Huto,Barry,R_8406,American Express,800,103,66,103,31-12-2019
CT36363,Lorenzo,Acosta,R_4623,Visa,800,276,71,199,31-01-2019
CT36363,Lorenzo,Acosta,R_4623,Visa,800,47,28,36,28-02-2019
CT36363,Lorenzo,Acosta,R_4623,Visa,800,313,95,313,31-03-2019
CT36363,Lorenzo,Acosta,R_4623,Visa,800,272,94,127,30-04-2019
CT36363,Lorenzo,Acosta,R_4623,Visa,800,167,60,167,31-05-2019
CT36363,Lorenzo,Acosta,R_4623,Visa,800,102,16,102,30-06-2019
CT36363,Lorenzo,Acosta,R_4623,Visa,800,242,78,242,31-07-2019
CT36363,Lorenzo,Acosta,R_4623,Visa,800,304,62,304,31-08-2019
CT36363,Lorenzo,Acosta,R_4623,Visa,800,196,52,164,30-09-2019
CT36363,Lorenzo,Acosta,R_4623,Visa,800,293,73,32,31-10-2019
CT36363,Lorenzo,Acosta,R_4623,Visa,800,298,4,74,30-11-2019
CT36363,Lorenzo,Acosta,R_4623,Visa,800,254,24,68,31-12-2019
CT37478,Grace,Baxter,R_9779,American Express,700,204,99,204,31-01-2019
CT37478,Grace,Baxter,R_9779,American Express,700,327,14,78,28-02-2019
CT37478,Grace,Baxter,R_9779,American Express,700,227,85,227,31-03-2019
CT37478,Grace,Baxter,R_9779,American Express,700,429,71,429,30-04-2019
CT37478,Grace,Baxter,R_9779,American Express,700,471,51,471,31-05-2019
CT37478,Grace,Baxter,R_9779,American Express,700,404,6,404,30-06-2019
CT37478,Grace,Baxter,R_9779,American Express,700,32,44,16,31-07-2019
CT37478,Grace,Baxter,R_9779,American Express,700,91,41,91,31-08-2019
CT37478,Grace,Baxter,R_9779,American Express,700,249,22,118,30-09-2019
CT37478,Grace,Baxter,R_9779,American Express,700,202,41,202,31-10-2019
CT37478,Grace,Baxter,R_9779,American Express,700,421,22,421,30-11-2019
CT37478,Grace,Baxter,R_9779,American Express,700,380,49,380,31-12-2019
CT15596,Vicky,Bradford,R_2924,Visa,600,495,85,365,31-01-2019
CT15596,Vicky,Bradford,R_2924,Visa,600,274,80,156,28-02-2019
CT15596,Vicky,Bradford,R_2924,Visa,600,336,94,336,31-03-2019
CT15596,Vicky,Bradford,R_2924,Visa,600,101,76,24,30-04-2019
CT15596,Vicky,Bradford,R_2924,Visa,600,336,45,336,31-05-2019
CT15596,Vicky,Bradford,R_2924,Visa,600,280,6,148,30-06-2019
CT15596,Vicky,Bradford,R_2924,Visa,600,116,80,115,31-07-2019
CT15596,Vicky,Bradford,R_2924,Visa,600,198,88,198,31-08-2019
CT15596,Vicky,Bradford,R_2924,Visa,600,238,97,238,30-09-2019
CT15596,Vicky,Bradford,R_2924,Visa,600,267,0,27,31-10-2019
CT15596,Vicky,Bradford,R_2924,Visa,600,496,75,479,30-11-2019
CT15596,Vicky,Bradford,R_2924,Visa,600,380,90,380,31-12-2019
CT32241,Sally,Cantu,R_3279,Issuers,600,173,71,173,31-01-2019
CT32241,Sally,Cantu,R_3279,Issuers,600,143,62,143,28-02-2019
CT32241,Sally,Cantu,R_3279,Issuers,600,14,50,14,31-03-2019
CT32241,Sally,Cantu,R_3279,Issuers,600,425,63,233,30-04-2019
CT32241,Sally,Cantu,R_3279,Issuers,600,193,25,193,31-05-2019
CT32241,Sally,Cantu,R_3279,Issuers,600,87,16,14,30-06-2019
CT32241,Sally,Cantu,R_3279,Issuers,600,212,61,212,31-07-2019
CT32241,Sally,Cantu,R_3279,Issuers,600,244,99,244,31-08-2019
CT32241,Sally,Cantu,R_3279,Issuers,600,336,82,201,30-09-2019
CT32241,Sally,Cantu,R_3279,Issuers,600,470,84,470,31-10-2019
CT32241,Sally,Cantu,R_3279,Issuers,600,130,20,130,30-11-2019
CT32241,Sally,Cantu,R_3279,Issuers,600,325,39,72,31-12-2019
CT35072,Alberto,Bender,R_2048,Issuers,700,73,58,73,31-01-2019
CT35072,Alberto,Bender,R_2048,Issuers,700,353,29,353,28-02-2019
CT35072,Alberto,Bender,R_2048,Issuers,700,25,54,25,31-03-2019
CT35072,Alberto,Bender,R_2048,Issuers,700,265,81,265,30-04-2019
CT35072,Alberto,Bender,R_2048,Issuers,700,94,11,94,31-05-2019
CT35072,Alberto,Bender,R_2048,Issuers,700,182,75,182,30-06-2019
CT35072,Alberto,Bender,R_2048,Issuers,700,376,75,376,31-07-2019
CT35072,Alberto,Bender,R_2048,Issuers,700,7,93,6,31-08-2019
CT35072,Alberto,Bender,R_2048,Issuers,700,395,32,232,30-09-2019
CT35072,Alberto,Bender,R_2048,Issuers,700,190,38,190,31-10-2019
CT35072,Alberto,Bender,R_2048,Issuers,700,394,35,394,30-11-2019
CT35072,Alberto,Bender,R_2048,Issuers,700,385,32,385,31-12-2019
CT74111,Chiaki,Armstrong,R_7246,Visa,900,161,53,21,31-01-2019
CT74111,Chiaki,Armstrong,R_7246,Visa,900,26,10,26,28-02-2019
CT74111,Chiaki,Armstrong,R_7246,Visa,900,215,59,215,31-03-2019
CT74111,Chiaki,Armstrong,R_7246,Visa,900,473,63,473,30-04-2019
CT74111,Chiaki,Armstrong,R_7246,Visa,900,247,33,247,31-05-2019
CT74111,Chiaki,Armstrong,R_7246,Visa,900,5,96,5,30-06-2019
CT74111,Chiaki,Armstrong,R_7246,Visa,900,405,8,405,31-07-2019
CT74111,Chiaki,Armstrong,R_7246,Visa,900,445,9,445,31-08-2019
CT74111,Chiaki,Armstrong,R_7246,Visa,900,91,86,91,30-09-2019
CT74111,Chiaki,Armstrong,R_7246,Visa,900,459,66,395,31-10-2019
CT74111,Chiaki,Armstrong,R_7246,Visa,900,324,44,324,30-11-2019
CT74111,Chiaki,Armstrong,R_7246,Visa,900,436,20,4,31-12-2019
CT90136,Iris,Berger,R_9156,MasterCard,800,195,33,73,31-01-2019
CT90136,Iris,Berger,R_9156,MasterCard,800,328,5,261,28-02-2019
CT90136,Iris,Berger,R_9156,MasterCard,800,116,41,116,31-03-2019
CT90136,Iris,Berger,R_9156,MasterCard,800,309,13,4,30-04-2019
CT90136,Iris,Berger,R_9156,MasterCard,800,25,31,25,31-05-2019
CT90136,Iris,Berger,R_9156,MasterCard,800,60,97,60,30-06-2019
CT90136,Iris,Berger,R_9156,MasterCard,800,373,72,373,31-07-2019
CT90136,Iris,Berger,R_9156,MasterCard,800,466,47,466,31-08-2019
CT90136,Iris,Berger,R_9156,MasterCard,800,437,18,437,30-09-2019
CT90136,Iris,Berger,R_9156,MasterCard,800,465,28,368,31-10-2019
CT90136,Iris,Berger,R_9156,MasterCard,800,112,14,112,30-11-2019
CT90136,Iris,Berger,R_9156,MasterCard,800,157,60,157,31-12-2019
CT58328,Sandy,Baldwin,R_5772,Capital One,500,360,33,360,31-01-2019
CT58328,Sandy,Baldwin,R_5772,Capital One,500,141,64,141,28-02-2019
CT58328,Sandy,Baldwin,R_5772,Capital One,500,11,9,11,31-03-2019
CT58328,Sandy,Baldwin,R_5772,Capital One,500,360,69,219,30-04-2019
CT58328,Sandy,Baldwin,R_5772,Capital One,500,493,96,493,31-05-2019
CT58328,Sandy,Baldwin,R_5772,Capital One,500,135,81,135,30-06-2019
CT58328,Sandy,Baldwin,R_5772,Capital One,500,203,34,203,31-07-2019
CT58328,Sandy,Baldwin,R_5772,Capital One,500,107,25,107,31-08-2019
CT58328,Sandy,Baldwin,R_5772,Capital One,500,257,12,257,30-09-2019
CT58328,Sandy,Baldwin,R_5772,Capital One,500,319,10,319,31-10-2019
CT58328,Sandy,Baldwin,R_5772,Capital One,500,259,56,211,30-11-2019
CT58328,Sandy,Baldwin,R_5772,Capital One,500,208,81,208,31-12-2019
CT58729,Irene,Carson,R_2883,Network,800,12,4,12,31-01-2019
CT58729,Irene,Carson,R_2883,Network,800,72,42,69,28-02-2019
CT58729,Irene,Carson,R_2883,Network,800,354,5,354,31-03-2019
CT58729,Irene,Carson,R_2883,Network,800,452,77,452,30-04-2019
CT58729,Irene,Carson,R_2883,Network,800,398,100,165,31-05-2019
CT58729,Irene,Carson,R_2883,Network,800,319,40,319,30-06-2019
CT58729,Irene,Carson,R_2883,Network,800,374,88,284,31-07-2019
CT58729,Irene,Carson,R_2883,Network,800,369,80,66,31-08-2019
CT58729,Irene,Carson,R_2883,Network,800,99,66,99,30-09-2019
CT58729,Irene,Carson,R_2883,Network,800,490,63,196,31-10-2019
CT58729,Irene,Carson,R_2883,Network,800,243,69,243,30-11-2019
CT58729,Irene,Carson,R_2883,Network,800,424,67,424,31-12-2019
CT83339,Gabielle,Calderon,R_1311,Visa,800,391,90,391,31-01-2019
CT83339,Gabielle,Calderon,R_1311,Visa,800,486,50,443,28-02-2019
CT83339,Gabielle,Calderon,R_1311,Visa,800,489,71,183,31-03-2019
CT83339,Gabielle,Calderon,R_1311,Visa,800,452,77,325,30-04-2019
CT83339,Gabielle,Calderon,R_1311,Visa,800,4,99,2,31-05-2019
CT83339,Gabielle,Calderon,R_1311,Visa,800,77,36,27,30-06-2019
CT83339,Gabielle,Calderon,R_1311,Visa,800,15,70,14,31-07-2019
CT83339,Gabielle,Calderon,R_1311,Visa,800,165,91,133,31-08-2019
CT83339,Gabielle,Calderon,R_1311,Visa,800,254,74,190,30-09-2019
CT83339,Gabielle,Calderon,R_1311,Visa,800,374,58,374,31-10-2019
CT83339,Gabielle,Calderon,R_1311,Visa,800,195,100,42,30-11-2019
CT83339,Gabielle,Calderon,R_1311,Visa,800,418,9,386,31-12-2019
CT65343,Rafael,Bradley,R_9350,Network,1000,61,66,61,31-01-2019
CT65343,Rafael,Bradley,R_9350,Network,1000,259,26,259,28-02-2019
CT65343,Rafael,Bradley,R_9350,Network,1000,139,1,93,31-03-2019
CT65343,Rafael,Bradley,R_9350,Network,1000,168,9,26,30-04-2019
CT65343,Rafael,Bradley,R_9350,Network,1000,486,25,370,31-05-2019
CT65343,Rafael,Bradley,R_9350,Network,1000,165,70,86,30-06-2019
CT65343,Rafael,Bradley,R_9350,Network,1000,380,73,10,31-07-2019
CT65343,Rafael,Bradley,R_9350,Network,1000,389,5,220,31-08-2019
CT65343,Rafael,Bradley,R_9350,Network,1000,198,52,166,30-09-2019
CT65343,Rafael,Bradley,R_9350,Network,1000,144,61,67,31-10-2019
CT65343,Rafael,Bradley,R_9350,Network,1000,278,81,10,30-11-2019
CT65343,Rafael,Bradley,R_9350,Network,1000,295,77,96,31-12-2019
CT17379,Aki,Bowman,R_5441,Issuers,1000,373,73,287,31-01-2019
CT17379,Aki,Bowman,R_5441,Issuers,1000,99,99,99,28-02-2019
CT17379,Aki,Bowman,R_5441,Issuers,1000,142,63,127,31-03-2019
CT17379,Aki,Bowman,R_5441,Issuers,1000,183,22,101,30-04-2019
CT17379,Aki,Bowman,R_5441,Issuers,1000,332,99,128,31-05-2019
CT17379,Aki,Bowman,R_5441,Issuers,1000,37,93,37,30-06-2019
CT17379,Aki,Bowman,R_5441,Issuers,1000,348,83,348,31-07-2019
CT17379,Aki,Bowman,R_5441,Issuers,1000,451,78,451,31-08-2019
CT17379,Aki,Bowman,R_5441,Issuers,1000,76,74,74,30-09-2019
CT17379,Aki,Bowman,R_5441,Issuers,1000,339,50,339,31-10-2019
CT17379,Aki,Bowman,R_5441,Issuers,1000,48,64,40,30-11-2019
CT17379,Aki,Bowman,R_5441,Issuers,1000,147,33,50,31-12-2019
CT98854,Harvey,Ball,R_2178,Issuers,900,147,15,147,31-01-2019
CT98854,Harvey,Ball,R_2178,Issuers,900,228,93,107,28-02-2019
CT98854,Harvey,Ball,R_2178,Issuers,900,358,0,250,31-03-2019
CT98854,Harvey,Ball,R_2178,Issuers,900,377,61,134,30-04-2019
CT98854,Harvey,Ball,R_2178,Issuers,900,440,52,25,31-05-2019
CT98854,Harvey,Ball,R_2178,Issuers,900,441,87,441,30-06-2019
CT98854,Harvey,Ball,R_2178,Issuers,900,285,40,275,31-07-2019
CT98854,Harvey,Ball,R_2178,Issuers,900,46,15,25,31-08-2019
CT98854,Harvey,Ball,R_2178,Issuers,900,11,18,3,30-09-2019
CT98854,Harvey,Ball,R_2178,Issuers,900,206,82,206,31-10-2019
CT98854,Harvey,Ball,R_2178,Issuers,900,223,51,223,30-11-2019
CT98854,Harvey,Ball,R_2178,Issuers,900,165,74,29,31-12-2019
CT24967,Teddy,Burgess,R_4598,Network,700,206,66,51,31-01-2019
CT24967,Teddy,Burgess,R_4598,Network,700,222,77,222,28-02-2019
CT24967,Teddy,Burgess,R_4598,Network,700,253,90,253,31-03-2019
CT24967,Teddy,Burgess,R_4598,Network,700,63,97,45,30-04-2019
CT24967,Teddy,Burgess,R_4598,Network,700,272,25,272,31-05-2019
CT24967,Teddy,Burgess,R_4598,Network,700,402,6,21,30-06-2019
CT24967,Teddy,Burgess,R_4598,Network,700,89,46,56,31-07-2019
CT24967,Teddy,Burgess,R_4598,Network,700,67,52,67,31-08-2019
CT24967,Teddy,Burgess,R_4598,Network,700,56,20,56,30-09-2019
CT24967,Teddy,Burgess,R_4598,Network,700,483,90,483,31-10-2019
CT24967,Teddy,Burgess,R_4598,Network,700,300,91,300,30-11-2019
CT24967,Teddy,Burgess,R_4598,Network,700,393,43,393,31-12-2019
CT40799,Karl,Acosta,R_8953,Visa,500,40,65,40,31-01-2019
CT40799,Karl,Acosta,R_8953,Visa,500,99,50,34,28-02-2019
CT40799,Karl,Acosta,R_8953,Visa,500,480,42,480,31-03-2019
CT40799,Karl,Acosta,R_8953,Visa,500,222,97,222,30-04-2019
CT40799,Karl,Acosta,R_8953,Visa,500,101,54,101,31-05-2019
CT40799,Karl,Acosta,R_8953,Visa,500,286,5,286,30-06-2019
CT40799,Karl,Acosta,R_8953,Visa,500,96,51,41,31-07-2019
CT40799,Karl,Acosta,R_8953,Visa,500,71,4,60,31-08-2019
CT40799,Karl,Acosta,R_8953,Visa,500,473,22,266,30-09-2019
CT40799,Karl,Acosta,R_8953,Visa,500,196,80,60,31-10-2019
CT40799,Karl,Acosta,R_8953,Visa,500,283,4,283,30-11-2019
CT40799,Karl,Acosta,R_8953,Visa,500,426,27,99,31-12-2019
CT11478,Erika,Cantu,R_4212,Issuers,1000,178,87,178,31-01-2019
CT11478,Erika,Cantu,R_4212,Issuers,1000,317,52,106,28-02-2019
CT11478,Erika,Cantu,R_4212,Issuers,1000,98,22,57,31-03-2019
CT11478,Erika,Cantu,R_4212,Issuers,1000,112,4,112,30-04-2019
CT11478,Erika,Cantu,R_4212,Issuers,1000,350,4,350,31-05-2019
CT11478,Erika,Cantu,R_4212,Issuers,1000,442,19,83,30-06-2019
CT11478,Erika,Cantu,R_4212,Issuers,1000,172,35,172,31-07-2019
CT11478,Erika,Cantu,R_4212,Issuers,1000,299,49,299,31-08-2019
CT11478,Erika,Cantu,R_4212,Issuers,1000,43,98,43,30-09-2019
CT11478,Erika,Cantu,R_4212,Issuers,1000,494,85,36,31-10-2019
CT11478,Erika,Cantu,R_4212,Issuers,1000,491,84,491,30-11-2019
CT11478,Erika,Cantu,R_4212,Issuers,1000,451,10,451,31-12-2019
CT86988,Rose,Bright,R_9458,Capital One,500,215,46,215,31-01-2019
CT86988,Rose,Bright,R_9458,Capital One,500,121,32,121,28-02-2019
CT86988,Rose,Bright,R_9458,Capital One,500,56,75,51,31-03-2019
CT86988,Rose,Bright,R_9458,Capital One,500,467,23,467,30-04-2019
CT86988,Rose,Bright,R_9458,Capital One,500,229,72,229,31-05-2019
CT86988,Rose,Bright,R_9458,Capital One,500,440,22,440,30-06-2019
CT86988,Rose,Bright,R_9458,Capital One,500,182,21,52,31-07-2019
CT86988,Rose,Bright,R_9458,Capital One,500,121,78,121,31-08-2019
CT86988,Rose,Bright,R_9458,Capital One,500,121,51,121,30-09-2019
CT86988,Rose,Bright,R_9458,Capital One,500,172,17,172,31-10-2019
CT86988,Rose,Bright,R_9458,Capital One,500,281,90,281,30-11-2019
CT86988,Rose,Bright,R_9458,Capital One,500,210,25,194,31-12-2019
CT35739,Rita,Cain,R_5026,Capital One,900,147,48,147,31-01-2019
CT35739,Rita,Cain,R_5026,Capital One,900,78,27,78,28-02-2019
CT35739,Rita,Cain,R_5026,Capital One,900,454,7,40,31-03-2019
CT35739,Rita,Cain,R_5026,Capital One,900,383,96,331,30-04-2019
CT35739,Rita,Cain,R_5026,Capital One,900,388,56,388,31-05-2019
CT35739,Rita,Cain,R_5026,Capital One,900,136,83,136,30-06-2019
CT35739,Rita,Cain,R_5026,Capital One,900,427,42,427,31-07-2019
CT35739,Rita,Cain,R_5026,Capital One,900,482,8,9,31-08-2019
CT35739,Rita,Cain,R_5026,Capital One,900,271,29,271,30-09-2019
CT35739,Rita,Cain,R_5026,Capital One,900,90,11,90,31-10-2019
CT35739,Rita,Cain,R_5026,Capital One,900,295,89,295,30-11-2019
CT35739,Rita,Cain,R_5026,Capital One,900,495,69,441,31-12-2019
CT88045,Omar,Campbell,R_3717,Issuers,600,460,30,239,31-01-2019
CT88045,Omar,Campbell,R_3717,Issuers,600,304,92,304,28-02-2019
CT88045,Omar,Campbell,R_3717,Issuers,600,1,62,1,31-03-2019
CT88045,Omar,Campbell,R_3717,Issuers,600,210,27,176,30-04-2019
CT88045,Omar,Campbell,R_3717,Issuers,600,362,56,362,31-05-2019
CT88045,Omar,Campbell,R_3717,Issuers,600,33,46,23,30-06-2019
CT88045,Omar,Campbell,R_3717,Issuers,600,381,66,291,31-07-2019
CT88045,Omar,Campbell,R_3717,Issuers,600,409,82,294,31-08-2019
CT88045,Omar,Campbell,R_3717,Issuers,600,96,52,47,30-09-2019
CT88045,Omar,Campbell,R_3717,Issuers,600,78,1,75,31-10-2019
CT88045,Omar,Campbell,R_3717,Issuers,600,373,95,102,30-11-2019
CT88045,Omar,Campbell,R_3717,Issuers,600,355,76,142,31-12-2019
CT77457,Odette,Bradford,R_9806,AccountNow Prepaid Cards,800,195,13,195,31-01-2019
CT77457,Odette,Bradford,R_9806,AccountNow Prepaid Cards,800,236,49,236,28-02-2019
CT77457,Odette,Bradford,R_9806,AccountNow Prepaid Cards,800,371,69,37,31-03-2019
CT77457,Odette,Bradford,R_9806,AccountNow Prepaid Cards,800,40,10,26,30-04-2019
CT77457,Odette,Bradford,R_9806,AccountNow Prepaid Cards,800,219,66,200,31-05-2019
CT77457,Odette,Bradford,R_9806,AccountNow Prepaid Cards,800,120,89,120,30-06-2019
CT77457,Odette,Bradford,R_9806,AccountNow Prepaid Cards,800,354,48,205,31-07-2019
CT77457,Odette,Bradford,R_9806,AccountNow Prepaid Cards,800,117,90,117,31-08-2019
CT77457,Odette,Bradford,R_9806,AccountNow Prepaid Cards,800,263,30,263,30-09-2019
CT77457,Odette,Bradford,R_9806,AccountNow Prepaid Cards,800,108,47,103,31-10-2019
CT77457,Odette,Bradford,R_9806,AccountNow Prepaid Cards,800,176,51,108,30-11-2019
CT77457,Odette,Bradford,R_9806,AccountNow Prepaid Cards,800,440,77,440,31-12-2019
CT15128,Tomas,Bernard,R_8064,Discover,600,346,50,346,31-01-2019
CT15128,Tomas,Bernard,R_8064,Discover,600,98,99,98,28-02-2019
CT15128,Tomas,Bernard,R_8064,Discover,600,294,14,294,31-03-2019
CT15128,Tomas,Bernard,R_8064,Discover,600,219,86,219,30-04-2019
CT15128,Tomas,Bernard,R_8064,Discover,600,232,72,73,31-05-2019
CT15128,Tomas,Bernard,R_8064,Discover,600,403,27,31,30-06-2019
CT15128,Tomas,Bernard,R_8064,Discover,600,251,92,251,31-07-2019
CT15128,Tomas,Bernard,R_8064,Discover,600,293,4,293,31-08-2019
CT15128,Tomas,Bernard,R_8064,Discover,600,486,2,47,30-09-2019
CT15128,Tomas,Bernard,R_8064,Discover,600,118,41,111,31-10-2019
CT15128,Tomas,Bernard,R_8064,Discover,600,386,30,386,30-11-2019
CT15128,Tomas,Bernard,R_8064,Discover,600,236,30,132,31-12-2019
CT82346,Itoe,Blanchard,R_6716,American Express,900,248,83,109,31-01-2019
CT82346,Itoe,Blanchard,R_6716,American Express,900,402,87,333,28-02-2019
CT82346,Itoe,Blanchard,R_6716,American Express,900,432,4,432,31-03-2019
CT82346,Itoe,Blanchard,R_6716,American Express,900,344,41,269,30-04-2019
CT82346,Itoe,Blanchard,R_6716,American Express,900,437,75,380,31-05-2019
CT82346,Itoe,Blanchard,R_6716,American Express,900,232,58,232,30-06-2019
CT82346,Itoe,Blanchard,R_6716,American Express,900,42,88,1,31-07-2019
CT82346,Itoe,Blanchard,R_6716,American Express,900,462,81,462,31-08-2019
CT82346,Itoe,Blanchard,R_6716,American Express,900,136,24,69,30-09-2019
CT82346,Itoe,Blanchard,R_6716,American Express,900,62,30,58,31-10-2019
CT82346,Itoe,Blanchard,R_6716,American Express,900,167,93,167,30-11-2019
CT82346,Itoe,Blanchard,R_6716,American Express,900,87,18,37,31-12-2019
CT66712,Miharu,Branch,R_4312,Visa,900,262,92,170,31-01-2019
CT66712,Miharu,Branch,R_4312,Visa,900,4,14,3,28-02-2019
CT66712,Miharu,Branch,R_4312,Visa,900,414,44,414,31-03-2019
CT66712,Miharu,Branch,R_4312,Visa,900,236,92,236,30-04-2019
CT66712,Miharu,Branch,R_4312,Visa,900,176,82,112,31-05-2019
CT66712,Miharu,Branch,R_4312,Visa,900,59,15,20,30-06-2019
CT66712,Miharu,Branch,R_4312,Visa,900,407,11,407,31-07-2019
CT66712,Miharu,Branch,R_4312,Visa,900,109,25,33,31-08-2019
CT66712,Miharu,Branch,R_4312,Visa,900,395,60,395,30-09-2019
CT66712,Miharu,Branch,R_4312,Visa,900,375,51,375,31-10-2019
CT66712,Miharu,Branch,R_4312,Visa,900,329,17,38,30-11-2019
CT66712,Miharu,Branch,R_4312,Visa,900,30,83,30,31-12-2019
CT16718,Earl,Browning,R_7727,Network,1000,263,96,254,31-01-2019
CT16718,Earl,Browning,R_7727,Network,1000,433,33,433,28-02-2019
CT16718,Earl,Browning,R_7727,Network,1000,53,15,53,31-03-2019
CT16718,Earl,Browning,R_7727,Network,1000,195,2,62,30-04-2019
CT16718,Earl,Browning,R_7727,Network,1000,145,34,139,31-05-2019
CT16718,Earl,Browning,R_7727,Network,1000,499,28,48,30-06-2019
CT16718,Earl,Browning,R_7727,Network,1000,12,64,12,31-07-2019
CT16718,Earl,Browning,R_7727,Network,1000,142,68,20,31-08-2019
CT16718,Earl,Browning,R_7727,Network,1000,209,23,209,30-09-2019
CT16718,Earl,Browning,R_7727,Network,1000,480,70,413,31-10-2019
CT16718,Earl,Browning,R_7727,Network,1000,490,16,379,30-11-2019
CT16718,Earl,Browning,R_7727,Network,1000,254,66,214,31-12-2019
CT22295,Chris,Carlson,R_5840,Discover,700,467,79,467,31-01-2019
CT22295,Chris,Carlson,R_5840,Discover,700,314,75,314,28-02-2019
CT22295,Chris,Carlson,R_5840,Discover,700,243,22,243,31-03-2019
CT22295,Chris,Carlson,R_5840,Discover,700,412,33,412,30-04-2019
CT22295,Chris,Carlson,R_5840,Discover,700,217,75,165,31-05-2019
CT22295,Chris,Carlson,R_5840,Discover,700,191,70,23,30-06-2019
CT22295,Chris,Carlson,R_5840,Discover,700,176,71,176,31-07-2019
CT22295,Chris,Carlson,R_5840,Discover,700,354,61,160,31-08-2019
CT22295,Chris,Carlson,R_5840,Discover,700,318,95,124,30-09-2019
CT22295,Chris,Carlson,R_5840,Discover,700,183,49,83,31-10-2019
CT22295,Chris,Carlson,R_5840,Discover,700,46,71,46,30-11-2019
CT22295,Chris,Carlson,R_5840,Discover,700,133,13,133,31-12-2019
CT39560,Philippe,Cain,R_9402,Discover,700,231,78,231,31-01-2019
CT39560,Philippe,Cain,R_9402,Discover,700,64,64,64,28-02-2019
CT39560,Philippe,Cain,R_9402,Discover,700,76,41,50,31-03-2019
CT39560,Philippe,Cain,R_9402,Discover,700,57,79,38,30-04-2019
CT39560,Philippe,Cain,R_9402,Discover,700,249,5,178,31-05-2019
CT39560,Philippe,Cain,R_9402,Discover,700,377,15,340,30-06-2019
CT39560,Philippe,Cain,R_9402,Discover,700,445,47,445,31-07-2019
CT39560,Philippe,Cain,R_9402,Discover,700,100,5,100,31-08-2019
CT39560,Philippe,Cain,R_9402,Discover,700,296,94,38,30-09-2019
CT39560,Philippe,Cain,R_9402,Discover,700,434,71,270,31-10-2019
CT39560,Philippe,Cain,R_9402,Discover,700,61,38,61,30-11-2019
CT39560,Philippe,Cain,R_9402,Discover,700,331,54,331,31-12-2019
CT43646,Emi,Bolton,R_7065,Capital One,700,167,92,51,31-01-2019
CT43646,Emi,Bolton,R_7065,Capital One,700,374,1,44,28-02-2019
CT43646,Emi,Bolton,R_7065,Capital One,700,29,41,29,31-03-2019
CT43646,Emi,Bolton,R_7065,Capital One,700,182,83,170,30-04-2019
CT43646,Emi,Bolton,R_7065,Capital One,700,408,95,408,31-05-2019
CT43646,Emi,Bolton,R_7065,Capital One,700,270,90,270,30-06-2019
CT43646,Emi,Bolton,R_7065,Capital One,700,328,49,328,31-07-2019
CT43646,Emi,Bolton,R_7065,Capital One,700,264,16,110,31-08-2019
CT43646,Emi,Bolton,R_7065,Capital One,700,303,61,303,30-09-2019
CT43646,Emi,Bolton,R_7065,Capital One,700,418,66,418,31-10-2019
CT43646,Emi,Bolton,R_7065,Capital One,700,437,35,437,30-11-2019
CT43646,Emi,Bolton,R_7065,Capital One,700,293,16,293,31-12-2019
CT89660,Paula,Brady,R_3912,Capital One,700,243,89,243,31-01-2019
CT89660,Paula,Brady,R_3912,Capital One,700,465,25,465,28-02-2019
CT89660,Paula,Brady,R_3912,Capital One,700,470,82,470,31-03-2019
CT89660,Paula,Brady,R_3912,Capital One,700,393,13,393,30-04-2019
CT89660,Paula,Brady,R_3912,Capital One,700,138,37,138,31-05-2019
CT89660,Paula,Brady,R_3912,Capital One,700,83,10,83,30-06-2019
CT89660,Paula,Brady,R_3912,Capital One,700,371,85,371,31-07-2019
CT89660,Paula,Brady,R_3912,Capital One,700,343,6,343,31-08-2019
CT89660,Paula,Brady,R_3912,Capital One,700,90,85,90,30-09-2019
CT89660,Paula,Brady,R_3912,Capital One,700,318,65,318,31-10-2019
CT89660,Paula,Brady,R_3912,Capital One,700,308,78,308,30-11-2019
CT89660,Paula,Brady,R_3912,Capital One,700,310,99,310,31-12-2019
CT28731,Michael,Carney,R_5342,Issuers,800,34,27,34,31-01-2019
CT28731,Michael,Carney,R_5342,Issuers,800,265,93,144,28-02-2019
CT28731,Michael,Carney,R_5342,Issuers,800,23,21,17,31-03-2019
CT28731,Michael,Carney,R_5342,Issuers,800,11,91,8,30-04-2019
CT28731,Michael,Carney,R_5342,Issuers,800,436,4,436,31-05-2019
CT28731,Michael,Carney,R_5342,Issuers,800,309,68,82,30-06-2019
CT28731,Michael,Carney,R_5342,Issuers,800,207,49,106,31-07-2019
CT28731,Michael,Carney,R_5342,Issuers,800,307,55,307,31-08-2019
CT28731,Michael,Carney,R_5342,Issuers,800,17,10,17,30-09-2019
CT28731,Michael,Carney,R_5342,Issuers,800,212,96,101,31-10-2019
CT28731,Michael,Carney,R_5342,Issuers,800,362,4,337,30-11-2019
CT28731,Michael,Carney,R_5342,Issuers,800,357,64,278,31-12-2019
CT14677,Nanaho,Bruce,R_6094,Capital One,1000,372,56,372,31-01-2019
CT14677,Nanaho,Bruce,R_6094,Capital One,1000,368,44,368,28-02-2019
CT14677,Nanaho,Bruce,R_6094,Capital One,1000,271,82,271,31-03-2019
